id	2HRS	4HRS	6HRS	8HRS	10HRS	12HRS	14HRS	16HRS	18HRS	20HRS	22HRS	24HRS
PBANKA_0700541	5.46855580412627	8.15311956251553	5.09569972657221	9.84340044742729	2.56027839920457	2.21227939348745	2.93313447675864	1.14342530449913	3.18170519512801	2.18742232165051	7.43226447924434	1.54113845389013
PBANKA_0700600	84.1163310961969	87.3228933631618	78.6477752920706	79.8409147402436	72.6820780512056	72.9555058414119	36.3907531692767	52.8212776534924	43.42530449913	47.6510067114094	78.1754909271688	89.0380313199105
PBANKA_0700700	95.8737260750684	98.1605766840666	95.5008699975143	94.7551578424062	94.5314441958737	91.2005965697241	93.8354461844395	94.9043002734278	95.6748695003728	98.1108625403927	98.9311459110117	98.8317176236639
PBANKA_0700800	39.2990305741984	37.7578921203082	39.2990305741984	65.2498135719612	77.4049217002237	77.0072085508327	81.4814814814815	73.8255033557047	77.3552075565498	76.9326373353219	35.048471290082	65.8712403678847
PBANKA_0700900	14.4171016654238	18.0462341536167	17.6485210042257	9.59482972905792	7.35769326373353	9.74397216007954	23.5645041014169	13.1245339299031	18.1705195128014	30.673626646781	41.3373104648272	27.4670643798161
PBANKA_0701000	72.6075068356947	70.4449415858812	56.8729803629132	59.9055431270196	43.8727317921949	29.1324881928909	38.1556052696992	50.4349987571464	57.1215510812826	85.0608998260005	78.2749192145165	92.0705940840169
PBANKA_0701200	15.9830971911509	6.63683818046234	10.0671140939597	10.9371116082525	16.1819537658464	18.8913745960726	28.5856326124782	36.2167536664181	34.1039025602784	43.5993040019886	24.3350733283619	16.2068108376833
PBANKA_0701300	5.86626895351728	6.08998260004971	11.0116828237634	5.54312701963709	7.40740740740741	4.37484464330102	7.82997762863535	23.3159333830475	24.683072334079	22.3962217250808	9.84340044742729	16.0079542629878
PBANKA_0701600	61.6455381556053	69.5252299279145	55.7544121302511	55.9035545612727	50.2858563261248	39.2493164305245	26.4230673626647	36.9873228933632	15.0633855331842	27.7404921700224	37.8821774794929	43.4750186428039
PBANKA_0701700	36.3658960974397	50.2361421824509	37.9318916231668	23.1419338801889	19.139945314442	21.2527964205817	30.2510564255531	24.4345016157097	8.74968928660204	13.7708177976634	19.2393736017897	22.4210787969177
PBANKA_0701900	16.5050956997266	20.8053691275168	26.6219239373602	19.5625155356699	35.1976137211037	27.5167785234899	46.3087248322148	59.358687546607	72.1352224707929	76.2366393238876	87.5217499378573	59.8309719115088
PBANKA_0702100	18.2450907283122	8.9236887894606	22.3465075814069	25.4536415610241	12.1551081282625	15.0882426050211	13.8205319413373	3.9025602783992	13.1742480735769	25.9259259259259	46.3584389758886	30.2013422818792
PBANKA_0702200	42.0581655480984	33.7559035545613	41.6107382550336	30.6984837186179	33.1096196868009	39.5724583644047	39.2990305741984	17.524235645041	37.857320407656	28.287347750435	17.9965200099428	15.0633855331842
PBANKA_0702400	29.8036291324882	19.115088242605	18.5185185185185	28.8342033308476	19.6619438230176	27.6659209545116	17.946805866269	38.3296047725578	36.8878946060154	36.7387521749938	26.8207805120557	21.0290827740492
PBANKA_0702500	72.8809346259011	73.303504847129	75.8389261744966	66.8406661695252	55.6549838429033	52.995277156351	44.3201590852598	42.0333084762615	21.3025105642555	32.264479244345	60.576684066617	45.016157096694
PBANKA_0702600	24.9565001242854	27.7404921700224	36.7884663186677	41.7101665423813	39.7216007954263	46.4827243350733	33.3084762614964	41.6355953268705	59.0604026845638	46.0104399701715	30.4996271439224	29.480487198608
PBANKA_0702700	21.10365398956	40.218742232165	30.8724832214765	48.0487198608004	49.9378573204077	54.9589858314691	36.4156102411136	49.6892866020383	72.5826497638578	63.2363907531693	48.4464330101914	80.2386278896346
PBANKA_0702800	87.3974645786726	91.5237385036043	91.6728809346259	92.841163310962	93.8354461844395	93.9845886154611	97.6634352473279	95.1528709917972	92.5428784489187	92.443450161571	89.9080288342033	79.5177728063634
PBANKA_0702900	47.2284364901815	53.3432761620681	29.878200347999	32.4881928908775	37.1613223962217	43.823017648521	54.9341287596321	55.1826994780015	60.2286850608998	56.5001242853592	58.5384041759881	70.0472284364902
PBANKA_0703000	11.558538404176	10.4151130996769	10.3156848123291	7.63112105393985	17.921948794432	6.76112353964703	14.3176733780761	22.0233656475267	17.5739497887149	24.1362167536664	23.9870743226448	19.0902311707681
PBANKA_0703100	29.2070594084017	48.8192890877455	34.2281879194631	16.728809346259	19.4133731046483	20.4822271936366	19.6122296793438	23.9622172508079	22.1973651503853	21.6256524981357	3.82798906288839	38.3047477007209
